,   DAY,  ELEV. (FT),  STORAGE (AC-FT), RESERVOIR EVAP. (CFS),RIVER GAGE BELOW DAM (CFS),ROCKY FORK CREEK (CFS),TOTAL RESERVOIR RELEASE (CFS), COMPUTED INFLOW (CFS),CALLED OUT? (Y= YES) (N= NO) ,EVAP ACCOUNTED AGAINST FILL ,MIN FLOW BELOW RUEDI GAGE (CFS),REQUIRED TO MEET THE  MIN FLOW (CFS),BOUSTEAD TUNNEL DIVERSIONS (CFS),BOUSTEAD TUNNEL DIVERSIONS (AC-FT),BOUSTEAD REPLACEMENT RELEASE (CFS),BOUSTEAD REPLACEMENT RELEASE (AC-FT),REGULAR CONTRACT RELEASE (CFS),REGULAR CONTRACT RELEASE (AC-FT),CONTRACT REL FOR WOLFORD EXCH (CFS),ADDL CONT REL FOR WOLFORD EXCH (AC-FT),TOTAL CONTRACT RELEASE (CFS),TOTAL CONTRACT RELEASE (AC-FT),ENDANGERED FISH RELEASE (CFS),CUMULATIVE FISH RELEASE (AC-FT),REMAINING AMT AVAIL TO FISH (AC-FT),TOTAL REQUIRED RELEASE (CFS),DISCRE- TIONARY RELEASE (CFS),RELEASE THROUGH PP (CFS),POWER PLANT BYPASS (CFS),FLOWS IN FRYINGPAN >250 CFS (CFS),DAILY OWED TO RIVER ACCOUNT (CFS),OWED TO RIVER ACCOUNT (CFS),OWED TO RIVER ACCOUNT (AC-FT), STORABLE INFLOW (AC-FT),CUMULATIVE STORABLE  INFLOW (AC-FT),DAILY FIRST FILL (AC-FT),CUMULATIVE FIRST FILL (AC-FT),DAILY REFILL RIGHT (AC-FT),CUMULATIVE REFILL RIGHT (AC-FT), PALISADE GAGE (CFS),   ,Other   (CFS),& Wolford  Exchange (CFS),ADDL CONT REL FOR WOLFORD EXCH and CO Water Trust (AC-FT),TOTAL TUNNEL DIVERSIONS (CFS),FRYINGPAN TUNNEL DIVERSIONS (CFS),BOUSTEAD FRYINGPAN DIVERSIONS (AC-FT),ADDITIONAL CONTRACT RELEASE (CFS),ADDL CONT REL FOR VARIOUS (AC-FT)
2020-11-28,SAT,7720.779643835616,63420.14,0,48.1197917,4.6141667,43.505625,21.342781541467545,N,0,25.956948241467543,21.342781541467545,2.21,126.24766753124995,0,0,0,0,,,0,0,0,0,10412.5,21.342781541467545,0,43.505625,0,0,-22.162843458532457,-330.93986905694493,-656.4192302744502,0,128.15923027444833,0,64076.55923027446,0,0,1243.75,,,,,,2.21,126.24766753124995,0,0
2020-11-29,SUN,7720.729726027397,63383.7,0,48.2,5.0495833,43.1504167,24.778851285327793,N,0,29.82843458532779,24.77885128532779,2.21,130.63120253124995,0,0,0,0,,,0,0,0,0,10412.5,24.77885128532779,0,43.1504167,0,0,-18.37156541467221,-349.31143447161713,-692.8592302744526,7.046807581900794e-15,128.15923027444833,7.046807581900794e-15,64076.55923027446,0,0,1191.6666667,,,,,,2.21,130.63120253124995,0,0
2020-11-30,MON,7720.659780821918,63332.64,0,48.165625,4.928125,43.2375,17.495125409630614,N,0,22.42325040963061,17.49512540963061,2.1775,134.95027378124996,0,0,0,0,,,0,0,0,0,10412.5,17.49512540963061,0,43.2375,0,0,-25.742374590369387,-375.0538090619865,-743.9192302744502,7.046807581900794e-15,128.15923027444833,7.046807581900794e-15,64076.55923027446,0,0,1118.125,,,,,,2.1775,134.95027378124996,0,0
2020-12-01,TUE,7720.6196849315065,63303.37,0,48.2,4.92625,43.27375000000001,28.517006869172278,N,0,33.443256869172274,28.517006869172274,1.95,138.81809878124997,0,0,0,0,,,0,0,0,0,10412.5,28.517006869172274,0,43.27375000000001,0,0,-14.756743130827733,-389.8105521928142,-773.189230274447,7.046807581900794e-15,128.15923027444833,7.046807581900794e-15,64076.55923027446,0,0,998.21875,,,,,,1.95,138.81809878124997,0,0
2020-12-02,WED,7720.559561643836,63259.48,0,48.1885417,3.56375,44.6247917,22.497239393471435,N,0,26.060989393471434,22.497239393471435,1.95,142.68592378124998,0,0,0,0,,,0,0,0,0,10412.5,22.497239393471435,0,44.6247917,0,0,-22.127552306528568,-411.9381044993428,-817.0792302744464,0,128.15923027444833,0,64076.55923027446,0,0,1123.5833333,,,,,,1.95,142.68592378124998,0,0
2020-12-03,THU,7720.489684931506,63208.47,0,48.1885417,2.1838542,46.0046875,20.287520875345585,N,0,22.471375075345584,20.287520875345585,1.95,146.55374878125,0,0,0,0,,,0,0,0,0,10412.5,20.287520875345585,0,46.0046875,0,0,-25.717166624654418,-437.6552711239972,-868.0892302744485,0,128.15923027444833,0,64076.55923027446,0,0,1151.5520833,,,,,,1.95,146.55374878125,0,0
2020-12-04,FRI,7720.439369863014,63171.74,0,48.1770833,2.24,45.9370833,27.41931168416778,N,0,29.659311684167783,27.41931168416778,1.95,150.42157378125,0,0,0,0,,,0,0,0,0,10412.5,27.41931168416778,0,45.9370833,0,0,-18.517771615832217,-456.1730427398294,-904.8192302744516,0,128.15923027444833,0,64076.55923027446,0,0,984.75,,,,,,1.95,150.42157378125,0,0
2020-12-05,SAT,7720.389575342466,63135.39,0,48.2,2.24,45.96,27.6338089236206,N,0,29.8738089236206,27.6338089236206,1.95,154.28939878125001,0,0,0,0,,,0,0,0,0,10412.5,27.6338089236206,0,45.96,0,0,-18.326191076379402,-474.4992338162088,-941.1692302744502,0,128.15923027444833,0,64076.55923027446,0,0,996.1875,,,,,,1.95,154.28939878125001,0,0
2020-12-06,SUN,7720.339287671233,63098.68,0,48.1885417,2.24,45.9485417,27.440853270456703,N,0,29.6808532704567,27.4408532704567,1.95,158.15722378125002,0,0,0,0,,,0,0,0,0,10412.5,27.4408532704567,0,45.9485417,0,0,-18.5076884295433,-493.0069222457521,-977.8792302744492,7.046807581900794e-15,128.15923027444833,7.046807581900794e-15,64076.55923027446,0,0,1057.2083333,,,,,,1.95,158.15722378125002,0,0
2020-12-07,MON,7720.289520547945,63062.35,0,48.1770833,2.24,45.9370833,27.62097540990585,N,0,29.860975409905848,27.620975409905846,1.95,162.02504878125004,0,0,0,0,,,0,0,0,0,10412.5,27.620975409905846,0,45.9370833,0,0,-18.316107890094152,-511.32303013584624,-1014.209230274451,7.046807581900794e-15,128.15923027444833,7.046807581900794e-15,64076.55923027446,0,0,1094.65625,,,,,,1.95,162.02504878125004,0,0
2020-12-08,TUE,7720.2397671232875,63026.03,0,48.1541667,2.24,45.914166699999996,27.603100403050306,N,0,29.843100403050308,27.603100403050306,1.95,165.89287378125005,0,0,0,0,,,0,0,0,0,10412.5,27.603100403050306,0,45.914166699999996,0,0,-18.31106629694969,-529.6340964327959,-1050.5292302744506,0,128.15923027444833,0,64076.55923027446,0,0,1098.3125,,,,,,1.95,165.89287378125005,0,0
2020-12-09,WED,7720.179794520548,62982.25,0,47.85625,2.24,45.61625,23.544155218049493,N,0,25.78415521804949,23.54415521804949,1.95,169.76069878125006,0,0,0,0,,,0,0,0,0,10412.5,23.54415521804949,0,45.61625,0,0,-22.07209478195051,-551.7061912147465,-1094.3092302744496,7.046807581900794e-15,128.15923027444833,7.046807581900794e-15,64076.55923027446,0,0,1059.3541667,,,,,,1.95,169.76069878125006,0,0
2020-12-10,THU,7720.119835616439,62938.48,0,47.8333333,2.24,45.5933333,23.526280111193948,N,0,25.76628011119395,23.526280111193948,1.95,173.62852378125007,0,0,0,0,,,0,0,0,0,10412.5,23.526280111193948,0,45.5933333,0,0,-22.06705318880605,-573.7732444035526,-1138.0792302744464,0,128.15923027444833,0,64076.55923027446,0,0,1024.6875,,,,,,1.95,173.62852378125007,0,0
2020-12-11,FRI,7720.089630136987,62916.43,0,48.13125,2.24,45.89125,34.77453711872805,N,0,37.01453711872805,34.77453711872805,1.95,177.49634878125008,0,0,0,0,,,0,0,0,0,10412.5,34.77453711872805,0,45.89125,0,0,-11.116712881271951,-584.8899572848245,-1160.1292302744494,0,128.15923027444833,0,64076.55923027446,0,0,1088.1458333,,,,,,1.95,177.49634878125008,0,0
2020-12-12,SAT,7720.059904109589,62894.73,0,47.8791667,2.24,45.6391667,34.69890957875115,N,0,36.93890957875115,34.69890957875115,1.95,181.3641737812501,0,0,0,0,,,0,0,0,0,10412.5,34.69890957875115,0,45.6391667,0,0,-10.940257121248848,-595.8302144060733,-1181.8292302744464,0,128.15923027444833,0,64076.55923027446,0,0,1134.0625,,,,,,1.95,181.3641737812501,0,0
2020-12-13,SUN,7720.019958904109,62865.57,0,47.5010417,2.24,45.2610417,30.559756093746664,N,0,32.799756093746666,30.559756093746664,1.95,185.2319987812501,0,0,0,0,,,0,0,0,0,10412.5,30.559756093746664,0,45.2610417,0,0,-14.701285606253336,-610.5315000123267,-1210.98923027445,0,128.15923027444833,0,64076.55923027446,0,0,1067.53125,,,,,,1.95,185.2319987812501,0,0
2020-12-14,MON,7719.959862258953,62821.86,0,47.6041667,2.24,45.3641667,23.327363070053377,N,0,25.567363070053375,23.327363070053373,1.95,189.0998237812501,0,0,0,0,,,0,0,0,0,10412.5,23.327363070053373,0,45.3641667,0,0,-22.036803629946625,-632.5683036422732,-1254.699230274449,7.046807581900794e-15,128.15923027444833,7.046807581900794e-15,64076.55923027446,0,0,1032.46875,,,,,,1.95,189.0998237812501,0,0
2020-12-15,TUE,7719.919724517907,62792.72,0,47.3291667,2.24,45.0891667,30.397964280035584,N,0,32.63796428003558,30.39796428003558,1.95,192.96764878125012,0,0,0,0,,,0,0,0,0,10412.5,30.39796428003558,0,45.0891667,0,0,-14.69120241996442,-647.2595060622376,-1283.8392302744483,7.046807581900794e-15,128.15923027444833,7.046807581900794e-15,64076.55923027446,0,0,1052.4791667,,,,,,1.95,192.96764878125012,0,0
2020-12-16,WED,7719.879600550964,62763.59,0,47.1802083,2.24,44.940208299999995,30.25404747317637,N,0,32.49404747317637,30.25404747317637,1.95,196.83547378125013,0,0,0,0,,,0,0,0,0,10412.5,30.25404747317637,0,44.940208299999995,0,0,-14.686160826823624,-661.9456668890613,-1312.9692302744531,0,128.15923027444833,0,64076.55923027446,0,0,1071.2395833,,,,,,1.95,196.83547378125013,0,0
2020-12-17,THU,7719.829710743802,62727.37,0,47.1,2.24,44.86,26.599349634487577,N,0,28.839349634487576,26.599349634487574,1.95,200.70329878125014,0,0,0,0,,,0,0,0,0,10412.5,26.599349634487574,0,44.86,0,0,-18.260650365512426,-680.2063172545737,-1349.189230274447,7.046807581900794e-15,128.15923027444833,7.046807581900794e-15,64076.55923027446,0,0,1091.4479167,,,,,,1.95,200.70329878125014,0,0
2020-12-18,FRI,7719.789600550964,62698.25,0,47.1229167,2.2895833,44.8333334,30.15221416632084,N,0,32.441797466320835,30.152214166320835,1.95,204.57112378125015,0,0,0,0,,,0,0,0,0,10412.5,30.152214166320835,0,44.8333334,0,0,-14.681119233679166,-694.8874364882529,-1378.3092302744496,7.046807581900794e-15,128.15923027444833,7.046807581900794e-15,64076.55923027446,0,0,1169.9270833,,,,,,1.95,204.57112378125015,0,0
2020-12-19,SAT,7719.749517906336,62669.15,0,47.1,2.2720833,44.8279167,30.15688065260976,N,0,32.42896395260976,30.156880652609765,1.95,208.43894878125016,0,0,0,0,,,0,0,0,0,10412.5,30.156880652609765,0,44.8279167,0,0,-14.671036047390238,-709.5584725356431,-1407.4092302744482,0,128.15923027444833,0,64076.55923027446,0,0,1205.7291667,,,,,,1.95,208.43894878125016,0,0
2020-12-20,SUN,7719.709435261708,62640.05,0,47.1114583,2.305625,44.8058333,30.13479725260976,N,0,32.440422252609764,30.134797252609765,1.95,212.30677378125017,0,0,0,0,,,0,0,0,0,10412.5,30.134797252609765,0,44.8058333,0,0,-14.671036047390238,-724.2295085830333,-1436.5092302744465,0,128.15923027444833,0,64076.55923027446,0,0,1185.8333333,,,,,,1.95,212.30677378125017,0,0
2020-12-21,MON,7719.669366391185,62610.96,0,47.203125,2.358125,44.845,30.17900554575055,N,0,32.53713054575055,30.17900554575055,1.95,216.17459878125018,0,0,0,0,,,0,0,0,0,10412.5,30.17900554575055,0,44.845,0,0,-14.66599445424945,-738.8955030372828,-1465.5992302744503,0,128.15923027444833,0,64076.55923027446,0,0,1185.9375,,,,,,1.95,216.17459878125018,0,0
2020-12-22,TUE,7719.649338842975,62596.42,0,47.203125,2.38,44.823125,37.4926485694475,N,0,39,36.62,1.95,220.0424237812502,0,0,0,0,,,0,0,0,0,10412.5,36.62,0,44.823125,0,0,-8.203125,-747.0986280372828,-1481.8701287119504,1.730898437499128,129.89012871194745,1.730898437499128,64078.29012871196,0,0,1213.2291667,,,,,,1.95,220.0424237812502,0,0
2020-12-23,WED,7719.569256198347,62538.28,0,47.1,2.38,44.72,15.408177464078943,N,0,17.78817746407894,15.408177464078943,1.95,223.9102487812502,0,0,0,0,,,0,0,0,0,10412.5,15.408177464078943,0,44.72,0,0,-29.311822535921056,-776.4104505732038,-1540.0101287119496,0,129.89012871194745,0,64078.29012871196,0,0,1246.9791667,,,,,,1.95,223.9102487812502,0,0
2020-12-24,THU,7719.509214876033,62494.69,0,47.1,2.38,44.72,22.743695487775895,N,0,25.123695487775894,22.743695487775895,1.95,227.7780737812502,0,0,0,0,,,0,0,0,0,10412.5,22.743695487775895,0,44.72,0,0,-21.976304512224104,-798.3867550854279,-1583.6001287119464,0,129.89012871194745,0,64078.29012871196,0,0,1103.2708333,,,,,,1.95,227.7780737812502,0,0
2020-12-25,FRI,7719.469683195593,62465.99,0,47.1,2.38,44.72,30.250627678344156,N,0,32.630627678344155,30.250627678344156,1.95,231.64589878125022,0,0,0,0,,,0,0,0,0,10412.5,30.250627678344156,0,44.72,0,0,-14.469372321655843,-812.8561274070838,-1612.3001287119507,0,129.89012871194745,0,64078.29012871196,0,0,967.1770833,,,,,,1.95,231.64589878125022,0,0
2020-12-26,SAT,7719.409683195592,62422.43,0,46.5958333,2.38,44.2158333,22.25465356720561,N,0,24.63465356720561,22.25465356720561,1.95,235.51372378125023,0,0,0,0,,,0,0,0,0,10412.5,22.25465356720561,0,44.2158333,0,0,-21.96117973279439,-834.8173071398782,-1655.8601287119484,0,129.89012871194745,0,64078.29012871196,0,0,947.09375,,,,,,1.95,235.51372378125023,0,0
2020-12-27,SUN,7719.379449035812,62400.48,0,46,2.38,43.62,32.55370305016532,N,0,34.93370305016532,32.55370305016532,1.95,239.38154878125025,0,0,0,0,,,0,0,0,0,10412.5,32.55370305016532,0,43.62,0,0,-11.06629694983468,-845.8836040897129,-1677.8101287119455,0,129.89012871194745,0,64078.29012871196,0,0,996.5625,,,,,,1.95,239.38154878125025,0,0
2020-12-28,MON,7719.349710743802,62378.89,0,46.06875,2.38,43.68875,32.803950403325544,N,0,35.18395040332555,32.803950403325544,1.95,243.24937378125026,0,0,0,0,,,0,0,0,0,10412.5,32.803950403325544,0,43.68875,0,0,-10.884799596674455,-856.7684036863874,-1699.4001287119495,0,129.89012871194745,0,64078.29012871196,0,0,1200.625,,,,,,1.95,243.24937378125026,0,0
2020-12-29,TUE,7719.319476584022,62356.94,0,46.0572917,2.38,43.6772917,32.61099475016532,N,0,34.99099475016532,32.61099475016532,1.95,247.11719878125027,0,0,0,0,,,0,0,0,0,10412.5,32.61099475016532,0,43.6772917,0,0,-11.06629694983468,-867.8347006362221,-1721.3501287119466,0,129.89012871194745,0,64078.29012871196,0,0,1262.6041667,,,,,,1.95,247.11719878125027,0,0
2020-12-30,WED,7719.26976584022,62320.85,0,46,2.38,43.62,25.424890345347222,N,0,27.80489034534722,25.424890345347222,1.95,250.98502378125028,0,0,0,0,,,0,0,0,0,10412.5,25.424890345347222,0,43.62,0,0,-18.195109654652775,-886.0298102908749,-1757.4401287119504,0,129.89012871194745,0,64078.29012871196,0,0,1082.3854167,,,,,,1.95,250.98502378125028,0,0
2020-12-31,THU,7719.220082644628,62284.78,0,46,2.38,43.62,25.434973531636142,N,0,27.81497353163614,25.434973531636142,1.95,254.8528487812503,0,0,0,0,,,0,0,0,0,10412.5,25.434973531636142,0,43.62,0,0,-18.185026468363855,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1037.59375,,,,,,1.95,254.8528487812503,0,0
2021-01-01,FRI,7719.169917355372,62248.36,0,48.671875,2.38,46.291875,27.93039277161671,N,0,30.31039277161671,27.93039277161671,1.95,258.7206737812503,0,0,0,0,,,18.361482228383288,36.419999999998254,0,0,10412.5,46.291875,0,46.291875,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1012.7291667,,,,,,1.95,258.7206737812503,18.361482228383288,36.419999999998254
2021-01-02,SAT,7719.100303030303,62197.82,0,50.5,2.38,48.12,22.639788253087534,N,0,25.019788253087533,22.639788253087534,1.95,262.5884987812503,0,0,0,0,,,25.480211746912463,86.95999999999913,0,0,10412.5,48.12,0,48.12,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1106.9166667,,,,,,1.95,262.5884987812503,25.480211746912463,86.95999999999913
2021-01-03,SUN,7719.0302203856745,62146.94,0,56.6364583,2.38,54.2564583,28.60483238621256,N,0,30.98483238621256,28.60483238621256,1.95,266.45632378125026,0,0,0,0,,,25.651625913787438,137.8399999999965,0,0,10412.5,54.2564583,0,54.2564583,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1104.6145833,,,,,,1.95,266.45632378125026,25.651625913787438,137.8399999999965
2021-01-04,MON,7718.950541666667,62089.39,0,59.3625,2.38,56.982499999999995,27.968131459539745,N,0,30.348131459539744,27.968131459539745,1.95,270.32414878125024,0,0,0,0,,,29.01436854046025,195.38999999999942,0,0,10412.5,56.982499999999995,0,56.982499999999995,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1123.8854167,,,,,,1.95,270.32414878125024,29.01436854046025,195.38999999999942
2021-01-05,TUE,7718.870152777778,62031.51,0,58.9,2.38,56.519999999999996,27.339258885809233,N,0,29.719258885809232,27.339258885809233,1.95,274.1919737812502,0,0,0,0,,,29.180741114190763,253.2699999999968,0,0,10412.5,56.519999999999996,0,56.519999999999996,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1224.2708333,,,,,,1.95,274.1919737812502,29.180741114190763,253.2699999999968
2021-01-06,WED,7718.789805555555,61973.66,0,59.375,2.38,56.995,27.829383665238947,N,0,30.209383665238946,27.829383665238947,1.95,278.0597987812502,0,0,0,0,,,29.16561633476105,311.11999999999534,0,0,10412.5,56.995,0,56.995,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1173.0208333,,,,,,1.95,278.0597987812502,29.16561633476105,311.11999999999534
2021-01-07,THU,7718.689430555555,61901.39,0,60.1,2.38,57.72,21.284406352405306,N,0,23.664406352405305,21.284406352405306,1.95,281.9276237812502,0,0,0,0,,,36.43559364759469,383.3899999999994,0,0,10412.5,57.72,0,57.72,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1211.1458333,,,,,,1.95,281.9276237812502,36.43559364759469,383.3899999999994
2021-01-08,FRI,7718.599402777778,61836.57,0,60.1395833,2.38,57.759583299999996,25.079976544265328,N,0,27.459976544265327,25.079976544265328,1.95,285.7954487812502,0,0,0,0,,,32.67960675573467,448.2099999999991,0,0,10412.5,57.759583299999996,0,57.759583299999996,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1190.2291667,,,,,,1.95,285.7954487812502,32.67960675573467,448.2099999999991
2021-01-09,SAT,7718.508944444445,61771.44,0,60.1,2.38,57.72,24.884103856820076,N,0,27.264103856820075,24.884103856820076,1.95,289.66327378125015,0,0,0,0,,,32.83589614317992,513.3399999999965,0,0,10412.5,57.72,0,57.72,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1204.6875,,,,,,1.95,289.66327378125015,32.83589614317992,513.3399999999965
2021-01-10,SUN,7718.40925,61699.66,0,60.075,2.38,57.695,21.50644441643618,N,0,23.88644441643618,21.50644441643618,1.95,293.53109878125014,0,0,0,0,,,36.18855558356382,585.1199999999953,0,0,10412.5,57.695,0,57.695,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1209.0833333,,,,,,1.95,293.53109878125014,36.18855558356382,585.1199999999953
2021-01-11,MON,7718.318902777778,61634.61,0,59.5114583,2.38,57.1314583,24.33589490196475,N,0,26.71589490196475,24.33589490196475,1.95,297.3989237812501,0,0,0,0,,,32.79556339803525,650.1699999999983,0,0,10412.5,57.1314583,0,57.1314583,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1171.3125,,,,,,1.95,297.3989237812501,32.79556339803525,650.1699999999983
2021-01-12,TUE,7718.219333333333,61562.92,0,58.7375,2.38,56.357499999999995,20.214318754725312,N,0,22.59431875472531,20.214318754725312,1.95,301.2667487812501,0,0,0,0,,,36.14318124527468,721.8600000000006,0,0,10412.5,56.357499999999995,0,56.357499999999995,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1177.21875,,,,,,1.95,301.2667487812501,36.14318124527468,721.8600000000006
2021-01-13,WED,7718.119347222222,61490.93,0,58.3989583,2.38,56.018958299999994,19.724529260424518,N,0,22.104529260424517,19.724529260424518,1.95,305.1345737812501,0,0,0,0,,,36.294429039575476,793.8499999999985,0,0,10412.5,56.018958299999994,0,56.018958299999994,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1044.78125,,,,,,1.95,305.1345737812501,36.294429039575476,793.8499999999985
2021-01-14,THU,7718.019416666667,61418.98,0,58.1552083,2.38,55.775208299999996,19.500945632998693,N,0,21.880945632998692,19.500945632998693,1.95,309.00239878125006,0,0,0,0,,,36.2742626670013,865.7999999999956,0,0,10412.5,55.775208299999996,0,55.775208299999996,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1149.21875,,,,,,1.95,309.00239878125006,36.2742626670013,865.7999999999956
2021-01-15,FRI,7717.929399441341,61354.45,0,57.68125,2.38,55.301249999999996,22.767849445421668,N,0,25.147849445421667,22.767849445421668,1.95,312.87022378125005,0,0,0,0,,,32.53340055457833,930.3300000000017,0,0,10412.5,55.301249999999996,0,55.301249999999996,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1308.3333333,,,,,,1.95,312.87022378125005,32.53340055457833,930.3300000000017
2021-01-16,SAT,7717.82905027933,61282.6,0,57.6270833,2.38,55.2470833,19.023236564432295,N,0,21.403236564432294,19.023236564432295,1.95,316.73804878125003,0,0,0,0,,,36.223846735567705,1002.1800000000003,0,0,10412.5,55.2470833,0,55.2470833,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1297.8125,,,,,,1.95,316.73804878125003,36.223846735567705,1002.1800000000003
2021-01-17,SUN,7717.739022346369,61218.14,0,57.6,2.38,55.22,22.72189059742923,N,0,25.10189059742923,22.72189059742923,1.95,320.60587378125,0,0,0,0,,,32.49810940257077,1066.6399999999994,0,0,10412.5,55.22,0,55.22,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1356.4583333,,,,,,1.95,320.60587378125,32.49810940257077,1066.6399999999994
2021-01-18,MON,7717.648575418994,61153.38,0,57.575,2.38,55.195,22.545642803124764,N,0,24.925642803124763,22.545642803124764,1.95,324.47369878125,0,0,0,0,,,32.649357196875236,1131.4000000000015,0,0,10412.5,55.195,0,55.195,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1410.8333333,,,,,,1.95,324.47369878125,32.649357196875236,1131.4000000000015
2021-01-19,TUE,7717.548421787709,61081.67,0,57.3875,2.38,55.0075,18.854235568440068,N,0,21.234235568440067,18.854235568440068,1.95,328.34152378125,0,0,0,0,,,36.15326443155993,1203.1100000000006,0,0,10412.5,55.0075,0,55.0075,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,2956.40125,,,,,,1.95,328.34152378125,36.15326443155993,1203.1100000000006
2021-01-20,WED,7717.458575418995,61017.34,0,57.1,2.38,54.72,22.28743130829254,N,0,24.66743130829254,22.28743130829254,1.95,332.20934878124996,0,0,0,0,,,32.43256869170746,1267.4400000000023,0,0,10412.5,54.72,0,54.72,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1291.9791667,,,,,,1.95,332.20934878124996,32.43256869170746,1267.4400000000023
2021-01-21,THU,7717.358533519553,60945.71,0,57.1625,2.38,54.7825,18.669568313588414,N,0,21.049568313588413,18.669568313588414,1.95,336.07717378124994,0,0,0,0,,,36.112931686411585,1339.0699999999997,0,0,10412.5,54.7825,0,54.7825,0,0,0,-904.2148367592388,-1793.51012871195,0,131.52012871194745,0,64078.29012871196,0,0,1228.4375,,,,,,1.95,336.07717378124994,36.112931686411585,1339.0699999999997
